Date (DD/MM/YYYY),Pressure_Sensor_1,Pressure_Sensor_2,Motor_Revolutions_Per_Minute,Motor_Temperature,Motor_Power,Motor_Efficiency,Motor Trip Failure
15/03/2019 3:47,32.15236686,28.52961672,90,52.47,3.71,74.44,0
15/03/2019 3:48,29.65236686,29.86759582,106,49.16,3.47,77.93,0
15/03/2019 3:49,31.78994083,30.04878049,99,49.57,3.7,78.4,0
15/03/2019 3:50,32.19674556,28.94076655,100,48.77,3.36,75.51,0
15/03/2019 3:51,31.91568047,28.29965157,105,47.33,3.47,73.84,0
15/03/2019 3:52,31.07248521,29.728223,90,49.54,3.02,77.56,0
15/03/2019 3:53,31.51627219,28.1184669,97,55.28,3.19,73.36,0
15/03/2019 3:54,30.73224852,29.66550523,91,49.41,3.46,77.4,0
15/03/2019 3:55,31.06508876,28.16027875,101,51.13,3.88,73.47,0
15/03/2019 3:56,31.78254438,28.90592334,103,46.21,3.31,75.42,0
15/03/2019 3:57,29.81508876,29.29616725,99,53.96,3.59,76.44,0
15/03/2019 3:58,30.42159763,28.79442509,110,54.24,3.73,75.13,0
15/03/2019 3:59,30.34023669,30.40418118,108,55.59,3.73,79.33,0
15/03/2019 4:00,30.14792899,29.6445993,101,48.47,3.43,77.35,0
15/03/2019 4:01,30.19230769,30.26480836,109,54.8,3.54,78.96,0
15/03/2019 4:02,29.85946746,29.0174216,95,54.73,3.71,75.71,0
15/03/2019 4:03,30.37721893,29.77700348,91,55.51,3.16,77.69,0
15/03/2019 4:04,29.80769231,29.03135889,102,49.3,3.96,75.75,0
15/03/2019 4:05,31.81952663,30.64111498,91,47.28,3.06,79.95,0
15/03/2019 4:06,31.78994083,28.60627178,102,47.84,3.31,74.64,0
15/03/2019 4:07,31.44970414,30.2369338,95,47.53,3.09,78.89,0
15/03/2019 4:08,29.73372781,28.37630662,99,55.74,3.64,74.04,0
15/03/2019 4:09,31.07248521,29.71428571,94,50.72,3.54,77.53,0
15/03/2019 4:10,30.97633136,29.67247387,88,54.96,2.88,77.42,0
15/03/2019 4:11,32.37426036,30.41811847,89,52.59,3.62,79.36,0
15/03/2019 4:12,30.70266272,29.07317073,94,51.32,3.15,75.85,0
15/03/2019 4:13,30.22189349,28.98954704,106,45.37,3.68,75.64,0
15/03/2019 4:14,32.17455621,29.31010453,96,52.6,3.78,76.47,0
15/03/2019 4:15,29.75591716,30.09756098,91,47.71,3.11,78.53,0
15/03/2019 4:16,31.60502959,29.21254355,96,52.75,3.62,76.22,0
15/03/2019 4:17,29.58579882,28.18815331,94,46.34,3.81,73.55,0
15/03/2019 4:18,30.36242604,28.7456446,96,55.51,3.24,75,0
15/03/2019 4:19,31.37573964,29.40069686,95,48.34,3.47,76.71,0
15/03/2019 4:20,29.60798817,29.1010453,106,55.25,3.48,75.93,0
15/03/2019 4:21,31.36094675,28.62020906,101,52.26,3.78,74.67,0
15/03/2019 4:22,29.9852071,29.6097561,105,50.79,3.55,77.25,0
15/03/2019 4:23,31.93786982,27.98606272,89,47.59,3.04,73.02,0
15/03/2019 4:24,30.44378698,29.27526132,94,55.97,3.02,76.38,0
15/03/2019 4:25,31.51627219,28.64111498,92,53.61,3.33,74.73,0
15/03/2019 4:26,32.34467456,29.81881533,87,45.49,3.37,77.8,0
15/03/2019 4:27,31.72337278,28.3554007,92,49.81,3.16,73.98,0
15/03/2019 4:28,31.53846154,30.14634146,92,54.36,3.07,78.65,0
15/03/2019 4:29,30.02218935,29.89547038,102,45.49,3.56,78,0
15/03/2019 4:30,30.87278107,30.5087108,101,47.72,3.26,79.6,0
15/03/2019 4:31,30.69526627,28.56445993,91,49.77,3.65,74.53,0
15/03/2019 4:32,32.30029586,29.91637631,90,50.21,3.16,78.05,0
15/03/2019 4:33,30.39201183,28.94773519,99,50.34,3.49,75.53,0
15/03/2019 4:34,30.23668639,30.51567944,108,54.67,3.47,79.62,0
15/03/2019 4:35,31.3535503,30.25087108,98,55.68,3.68,78.93,0
15/03/2019 4:36,31.87130178,28.67595819,98,52.58,3.49,74.82,0
15/03/2019 4:37,29.84467456,30.25087108,86,52.14,3.19,78.93,0
15/03/2019 4:38,31.81213018,28.00696864,94,49.93,3.19,73.07,0
15/03/2019 4:39,29.65976331,30.25087108,89,54.2,2.96,78.93,0
15/03/2019 4:40,30.29585799,29.17073171,103,50.25,3.97,76.11,0
15/03/2019 4:41,30.52514793,28.92682927,89,52.13,3.26,75.47,0
15/03/2019 4:42,31.11686391,30.49477352,107,54.58,3.69,79.56,0
15/03/2019 4:43,31.84171598,28.04181185,101,52.2,4.06,73.16,0
15/03/2019 4:44,30.52514793,28.29965157,99,53.65,3.15,73.84,0
15/03/2019 4:45,32.24112426,28.10452962,85,45.51,3.05,73.33,0
15/03/2019 4:46,31.52366864,29.60278746,101,55.12,3.7,77.24,0
15/03/2019 4:47,31.3535503,28.7804878,95,52.84,2.91,75.09,0
15/03/2019 4:48,31.56065089,28.87108014,96,49.86,3.67,75.33,0
15/03/2019 4:49,33.14349112,30.93379791,110,53.18,4.58,81.47,0
15/03/2019 4:50,31.30177515,31.18466899,109,54.79,4.51,76.95,0
15/03/2019 4:51,31.45710059,29.57491289,111,55.56,4.39,77.33,0
15/03/2019 4:52,32.75147929,30.53658537,102,55.66,4.23,80.51,0
15/03/2019 4:53,32.69230769,29.728223,106,55.75,4.38,80.36,0
15/03/2019 4:54,32.40384615,31.10801394,105,52.72,4.37,79.65,0
15/03/2019 4:55,32.56656805,30.52264808,111,55.57,4.6,80.05,0
15/03/2019 4:56,31.2204142,29.50522648,110,52.66,4.48,76.75,0
15/03/2019 4:57,33.07692308,30.02787456,99,55.81,4.38,81.31,0
15/03/2019 4:58,32.67751479,30.57142857,102,54.13,4.18,80.33,0
15/03/2019 4:59,33.18786982,31.12195122,102,53.14,4.21,81.58,0
15/03/2019 5:00,31.25,29.8466899,97,54.92,4.2,76.82,0
15/03/2019 5:01,33.18047337,29.3728223,110,52.43,4.51,81.56,0
15/03/2019 5:02,32.98076923,30.93379791,109,55.62,4.37,81.07,0
15/03/2019 5:03,32.87721893,29.66550523,101,52.47,4.49,80.82,0
15/03/2019 5:04,31.63461538,30.51567944,98,52.13,4.04,77.76,0
15/03/2019 5:05,31.50887574,30.25783972,103,53.49,4.38,77.45,0
15/03/2019 5:06,31.40532544,29.55400697,97,52.79,4.11,77.2,0
15/03/2019 5:07,32.68491124,30.41114983,97,52.96,4.08,80.35,0
15/03/2019 5:08,32.29289941,31.24041812,104,55.73,4.69,79.38,0
15/03/2019 5:09,32.04142012,29.87456446,112,53,4.66,78.76,0
15/03/2019 5:10,32.81804734,30.66898955,113,53.91,4.5,80.67,0
15/03/2019 5:11,31.65680473,30.81533101,104,53.59,4.23,77.82,0
15/03/2019 5:12,33.12130178,29.58885017,105,54.27,4.64,81.42,0
15/03/2019 5:13,31.63461538,29.90940767,110,55.66,4.43,77.76,0
15/03/2019 5:14,32.92899408,30.57839721,101,54.38,4.12,80.95,0
15/03/2019 5:15,32.23372781,30.55749129,109,55.7,4.4,79.24,0
15/03/2019 5:16,33.03994083,29.38675958,102,55.34,4.24,81.22,0
15/03/2019 5:17,32.97337278,30.55052265,111,53.87,4.4,81.05,0
15/03/2019 5:18,32.85502959,29.63066202,108,54.85,4.54,80.76,0
15/03/2019 5:19,31.86390533,30.81533101,105,53.46,4.35,78.33,0
15/03/2019 5:20,32.95857988,31.0174216,105,53.78,4.02,81.02,0
15/03/2019 5:21,31.50887574,29.65156794,101,53.54,4.38,77.45,0
15/03/2019 5:22,32.06360947,29.36585366,102,53.28,4.33,78.82,0
15/03/2019 5:23,31.08727811,29.4912892,103,53.5,4.25,76.42,0
15/03/2019 5:24,32.52218935,30.16027875,103,53.81,4.46,79.95,0
15/03/2019 5:25,31.90828402,29.42160279,109,53.45,4.48,78.44,0
15/03/2019 5:26,32.70710059,30.89198606,115,52.69,4.5,80.4,0
15/03/2019 5:27,32.44822485,29.8466899,108,53.28,4.54,79.76,0
15/03/2019 5:28,31.61982249,31.02439024,104,55.92,4.1,77.73,0
15/03/2019 5:29,31.37573964,29.40766551,107,52.58,4.34,77.13,0
15/03/2019 5:30,31.44970414,30.68989547,101,54.64,4.28,77.31,0
15/03/2019 5:31,32.86982249,29.90243902,103,52.34,4.34,80.8,0
15/03/2019 5:32,31.1316568,28.26480836,109,53.55,4.64,76.53,0
15/03/2019 5:33,30.30325444,28.21602787,96,46.94,3.29,73.62,0
15/03/2019 5:34,30.42899408,30.31358885,82,47.6,2.85,79.09,0
15/03/2019 5:35,31.88609467,30.20209059,88,47.86,3.31,78.8,0
15/03/2019 5:36,29.58579882,30.22299652,92,49.3,3.08,78.85,0
15/03/2019 5:37,31.92307692,28.64111498,85,46.3,3.36,74.73,0
15/03/2019 5:38,31.90088757,30.43205575,105,47.62,3.47,79.4,0
15/03/2019 5:39,32.25591716,28.6271777,101,46.82,4,74.69,0
15/03/2019 5:40,32.46301775,29.57491289,98,46.97,3.45,77.16,0
15/03/2019 5:41,31.40532544,30.45993031,102,54.85,3.6,79.47,0
15/03/2019 5:42,32.43343195,28.31358885,93,46.72,3.11,73.87,0
15/03/2019 5:43,32.21153846,27.91637631,104,53.72,3.31,72.84,0
15/03/2019 5:44,32.26331361,28.75261324,90,51.7,3.18,75.02,0
15/03/2019 5:45,31.62721893,29.53310105,100,51.8,3.51,77.05,0
15/03/2019 5:46,31.43491124,30.07665505,95,47.15,3.1,78.47,0
15/03/2019 5:47,30.37721893,29.3728223,92,45.39,3.64,76.64,0
15/03/2019 5:48,30.56952663,30.04878049,96,55.23,3.27,78.4,0
15/03/2019 5:49,31.69378698,30.57839721,94,49.83,3.45,79.78,0
15/03/2019 5:50,32.4260355,28.04181185,93,48,3.61,73.16,0
15/03/2019 5:51,29.71893491,27.87456446,95,51.11,3.12,72.73,0
15/03/2019 5:52,31.04289941,29.6445993,90,53.75,3.49,77.35,0
15/03/2019 5:53,30.59171598,28.67595819,90,49.69,3.33,74.82,0
15/03/2019 5:54,32.29289941,30.20905923,89,53.4,3.26,78.82,0
15/03/2019 5:55,31.68639053,29.46341463,108,47.7,4.11,76.87,0
15/03/2019 5:56,30.77662722,29.28919861,95,53.45,3.27,76.42,0
15/03/2019 5:57,30.34763314,30.32055749,105,47.75,3.83,79.11,0
15/03/2019 5:58,30.53254438,30.05574913,102,55.26,3.31,78.42,0
15/03/2019 5:59,30.85059172,28.22299652,91,46.39,3.3,73.64,0
15/03/2019 6:00,31.15384615,27.97909408,94,55.63,3.24,73,0
15/03/2019 6:01,29.99260355,28.19512195,97,52.86,3.17,73.56,0
15/03/2019 6:02,30.28846154,28.53658537,84,49.76,2.92,74.45,0
15/03/2019 6:03,29.93343195,28.32055749,91,46.12,3.49,73.89,0
15/03/2019 6:04,30.34023669,29.42857143,98,47.41,3.61,76.78,0
15/03/2019 6:05,32.4112426,29.728223,85,49.34,3.1,77.56,0
15/03/2019 6:06,31.3239645,30.07665505,100,53.61,3.85,78.47,0
15/03/2019 6:07,30.45857988,29.19163763,84,48.83,3.37,76.16,0
15/03/2019 6:08,31.07988166,29.62369338,104,55.83,4.04,77.29,0
15/03/2019 6:09,29.70414201,29.04529617,104,51.96,3.39,75.78,0
15/03/2019 6:10,29.77810651,28.71777003,96,54.29,3.45,74.93,0
15/03/2019 6:11,31.10207101,28.59233449,100,53.15,3.4,74.6,0
15/03/2019 6:12,30.52514793,27.93728223,91,46.26,3.26,72.89,0
15/03/2019 6:13,32.01923077,29.57491289,95,54.9,3.75,77.16,0
15/03/2019 6:14,29.74112426,28.53658537,87,45.21,2.81,74.45,0
15/03/2019 6:15,31.43491124,28.80836237,94,48.89,3.55,75.16,0
15/03/2019 6:16,32.5295858,28.37630662,103,48.54,4.06,74.04,0
15/03/2019 6:17,30.36242604,28.91986063,103,53.63,3.68,75.45,0
15/03/2019 6:18,30.0591716,28.62020906,105,50.16,3.43,74.67,0
15/03/2019 6:19,30.43639053,29.74912892,102,48.5,4.06,77.62,0
15/03/2019 6:20,29.93343195,28.46689895,86,47.37,2.78,74.27,0
15/03/2019 6:21,30.02218935,30.32055749,93,55.55,3.01,79.11,0
15/03/2019 6:22,29.83727811,29.70034843,107,46.36,3.9,77.49,0
15/03/2019 6:23,30.93195266,30.02787456,84,53.97,3.06,78.35,0
15/03/2019 6:24,29.99260355,29.57491289,93,45.46,3.27,77.16,0
15/03/2019 6:25,29.93343195,28.271777,104,55.52,3.29,73.76,0
15/03/2019 6:26,32.09319527,29.47038328,102,50.14,4.04,76.89,0
15/03/2019 6:27,31.47928994,29.51219512,98,52.44,3.42,77,0
15/03/2019 6:28,31.49408284,29.44947735,92,51.32,3.52,76.84,0
15/03/2019 6:29,31.10946746,28.30662021,108,47.57,3.51,73.85,0
15/03/2019 6:30,31.36094675,28.07665505,91,55.29,3.26,73.25,0
15/03/2019 6:31,29.63757396,29.26829268,93,55.89,3.26,76.36,0
15/03/2019 6:32,30.51775148,28.45993031,85,45.12,3.04,74.25,0
15/03/2019 6:33,31.41272189,30.64808362,101,48.1,3.31,79.96,0
15/03/2019 6:34,29.63757396,30.16724739,91,48.93,3.13,78.71,0
15/03/2019 6:35,30.39201183,29.67944251,91,53.62,3.3,77.44,0
15/03/2019 6:36,30.48816568,29.44947735,94,55.79,3.52,76.84,0
15/03/2019 6:37,30.41420118,30.64111498,92,50.29,3.25,79.95,0
15/03/2019 6:38,31.68639053,28.7456446,107,55.18,3.52,75,0
15/03/2019 6:39,30.55473373,28.48780488,99,54.45,3.54,74.33,0
15/03/2019 6:40,29.91863905,27.95121951,101,48.77,3.38,72.93,0
15/03/2019 6:41,30.27366864,28.48083624,96,45.78,3.19,74.31,0
15/03/2019 6:42,30.59171598,27.97212544,85,49.78,3.04,72.98,0
15/03/2019 6:43,31.02810651,28.82926829,93,49.75,3.45,75.22,0
15/03/2019 6:44,31.56065089,30.13240418,97,54.58,3.95,78.62,0
15/03/2019 6:45,30.74704142,29.56097561,95,49.34,3.82,77.13,0
15/03/2019 6:46,30.47337278,28.08362369,106,48.78,3.75,73.27,0
15/03/2019 6:47,30.39201183,29.03135889,88,46.15,3.24,75.75,0
15/03/2019 6:48,31.2647929,30.65505226,99,45.68,3.15,79.98,0
15/03/2019 6:49,32.17455621,30.43205575,104,45.17,3.74,79.4,0
15/03/2019 6:50,32.18195266,28.81533101,85,50.26,2.84,75.18,0
15/03/2019 6:51,31.64940828,30.09059233,106,46.61,3.92,78.51,0
15/03/2019 6:52,30.81360947,30.16027875,98,53.11,3.73,78.69,0
15/03/2019 6:53,32.08579882,29.05226481,95,51.39,3.27,75.8,0
15/03/2019 6:54,32.16715976,28.02787456,89,47.77,3.37,73.13,0
15/03/2019 6:55,30.45118343,29.00348432,96,46.44,3.15,75.67,0
15/03/2019 6:56,31.2056213,28.77351916,85,50.99,3.15,75.07,0
15/03/2019 6:57,30.51035503,29.29616725,87,52.93,3.32,76.44,0
15/03/2019 6:58,30.05177515,27.91637631,95,47.12,3.14,72.84,0
15/03/2019 6:59,31.1316568,30.20905923,93,55.29,3.28,78.82,0
15/03/2019 7:00,32.27810651,27.94425087,94,51.98,3.52,72.91,0
15/03/2019 7:01,30.26627219,29.36585366,106,55.67,3.62,76.62,0
15/03/2019 7:02,31.97485207,28.04181185,100,46.53,3.33,73.16,0
15/03/2019 7:03,30.31065089,29.17770035,89,53.71,3.1,76.13,0
15/03/2019 7:04,31.00591716,28.10452962,94,52.13,3.28,73.33,0
15/03/2019 7:05,31.58284024,28.43902439,96,49.17,3.7,74.2,0
15/03/2019 7:06,30.29585799,28.25087108,94,48.79,3.15,73.71,0
15/03/2019 7:07,30.48076923,29.728223,94,46.6,3.45,77.56,0
15/03/2019 7:08,32.3964497,28.06271777,89,49.75,3.44,73.22,0
15/03/2019 7:09,30.38461538,27.97212544,91,47.43,3.37,72.98,0
15/03/2019 7:10,31.06508876,28.01393728,84,49.61,2.9,73.09,0
15/03/2019 7:11,30.27366864,29.18466899,93,53.61,3.33,76.15,0
15/03/2019 7:12,30.56213018,28.57839721,94,53.24,3.7,74.56,0
15/03/2019 7:13,30.93934911,29.26829268,101,48.23,3.54,76.36,0
15/03/2019 7:14,30.61390533,29.03135889,104,52.39,3.92,75.75,0
15/03/2019 7:15,32.10059172,29.77003484,91,55.43,3.05,77.67,0
15/03/2019 7:16,30.62869822,30.37630662,91,48.83,3.4,79.25,0
15/03/2019 7:17,30.19230769,30.06968641,101,48.18,3.91,78.45,0
15/03/2019 7:18,31.84171598,27.8815331,100,54.18,3.51,72.75,0
15/03/2019 7:19,30.06656805,29.05226481,100,52.32,3.9,75.8,0
15/03/2019 7:20,31.3239645,30.13937282,103,54.52,3.98,78.64,0
15/03/2019 7:21,30.14792899,29.59581882,100,45.16,4.09,77.22,0
15/03/2019 7:22,31.78254438,28.98954704,109,49.7,3.88,75.64,0
15/03/2019 7:23,31.22781065,28.54355401,85,46.74,2.94,74.47,0
15/03/2019 7:24,31.53106509,29.08013937,100,45.77,3.72,75.87,0
15/03/2019 7:25,32.35207101,28.46689895,96,50.98,3.54,74.27,0
15/03/2019 7:26,29.91863905,28.05574913,90,54.54,3.08,73.2,0
15/03/2019 7:27,29.77071006,30.271777,101,52.79,4.07,78.98,0
15/03/2019 7:28,30.23668639,29.4912892,85,55.35,2.85,76.95,0
15/03/2019 7:29,29.64497041,29.88850174,87,50.82,3.35,77.98,0
15/03/2019 7:30,30.0591716,28.28571429,106,53.22,3.75,73.8,0
15/03/2019 7:31,32.06360947,28.91986063,83,55.57,2.74,75.45,0
15/03/2019 7:32,31.93786982,30.04181185,88,45.56,3.15,78.38,0
15/03/2019 7:33,32.05621302,30.36933798,95,45.69,3.47,79.24,0
15/03/2019 7:34,31.48668639,28.73170732,88,46.81,3,74.96,0
15/03/2019 7:35,31.10946746,29.04529617,89,52.64,3.23,75.78,0
15/03/2019 7:36,32.09319527,29.6097561,102,52.53,3.94,77.25,0
15/03/2019 7:37,30.83579882,27.97909408,98,53.92,3.23,73,0
15/03/2019 7:38,29.66715976,30.21602787,104,55.76,3.66,78.84,0
15/03/2019 7:39,31.70118343,30.41114983,102,47.64,3.95,79.35,0
15/03/2019 7:40,32.53698225,29.70034843,91,53.28,3.57,77.49,0
15/03/2019 7:41,31.92307692,29.59581882,102,51.56,3.82,77.22,0
15/03/2019 7:42,31.07988166,29.56097561,85,47.72,2.87,77.13,0
15/03/2019 7:43,30.36242604,30.41811847,89,45.55,2.96,79.36,0
15/03/2019 7:44,29.80029586,29.60278746,108,53.23,3.51,77.24,0
15/03/2019 7:45,30.76183432,28.59233449,90,49.93,3.05,74.6,0
15/03/2019 7:46,31.65680473,30.13240418,101,50.63,3.66,78.62,0
15/03/2019 7:47,32.26331361,29.20557491,96,48.66,3.4,76.2,0
15/03/2019 7:48,31.36094675,30.04878049,108,47.2,3.66,78.4,0
15/03/2019 7:49,31.2647929,29.17073171,102,54.7,3.78,76.11,0
15/03/2019 7:50,32.3964497,28.45993031,110,51.92,3.47,74.25,0
15/03/2019 7:51,30.82100592,28.39721254,108,52.69,3.94,74.09,0
15/03/2019 7:52,32.3964497,28.66202091,89,53.18,3.54,74.78,0
15/03/2019 7:53,30.51775148,28.75958188,110,46.9,4.11,75.04,0
15/03/2019 7:54,31.25,28.51567944,94,49.26,3.01,74.4,0
15/03/2019 7:55,29.91863905,29.14982578,99,51.17,4.03,76.05,0
15/03/2019 7:56,29.76331361,28.02090592,102,50.6,3.86,73.11,0
15/03/2019 7:57,31.77514793,29.78397213,108,52.89,4.46,78.11,0
15/03/2019 7:58,32.14497041,29.50522648,102,55.44,4.11,79.02,0
15/03/2019 7:59,31.90828402,29.89547038,107,53.45,4.45,78.44,0
15/03/2019 8:00,31.18343195,31.19163763,108,53.83,4.58,76.65,0
15/03/2019 8:01,31.91568047,31.18466899,103,54.42,4.21,78.45,0
15/03/2019 8:02,31.96005917,31.00348432,104,55.26,4.57,78.56,0
15/03/2019 8:03,31.71597633,30.45993031,103,52.64,4.19,77.96,0
15/03/2019 8:04,32.15976331,30.85017422,110,54.52,4.43,79.05,0
15/03/2019 8:05,33.23964497,30.10452962,98,52.54,4.21,81.71,0
15/03/2019 8:06,31.43491124,31.0174216,104,53.91,4.38,77.27,0
15/03/2019 8:07,31.49408284,30.66898955,101,54.39,4.24,77.42,0
15/03/2019 8:08,32.35207101,29.57491289,108,52.8,4.63,79.53,0
15/03/2019 8:09,33.16568047,30.08362369,107,52.39,4.35,81.53,0
15/03/2019 8:10,32.32248521,30.82229965,109,54.55,4.41,79.45,0
15/03/2019 8:11,32.43343195,30.76655052,112,55.98,4.61,79.73,0
15/03/2019 8:12,32.03402367,30.96864111,106,54.9,4.31,78.75,0
15/03/2019 8:13,31.94526627,30.13240418,113,55.32,4.74,78.53,0
15/03/2019 8:14,31.40532544,30.02090592,106,53.97,4.39,77.2,0
15/03/2019 8:15,33.23964497,29.80487805,103,54.76,4.4,81.71,0
15/03/2019 8:16,31.86390533,30.08362369,103,55.58,4.2,78.33,0
15/03/2019 8:17,32.08579882,31.17770035,109,52.71,4.4,78.87,0
15/03/2019 8:18,33.18786982,31.35191638,112,54.78,4.5,81.58,0
15/03/2019 8:19,32.38905325,30.78745645,105,53.65,4.35,79.62,0
15/03/2019 8:20,33.02514793,30.55052265,102,52.89,4.32,81.18,0
15/03/2019 8:21,33.13609467,31.12195122,102,55.17,4.27,81.45,0
15/03/2019 8:22,33.05473373,30.89198606,100,52.6,4.06,81.25,0
15/03/2019 8:23,31.77514793,29.44250871,102,52.43,4.5,78.11,0
15/03/2019 8:24,31.12426036,31.33797909,107,54.43,4.69,76.51,0
15/03/2019 8:25,31.93786982,31.06620209,101,53.21,4.43,78.51,0
15/03/2019 8:26,33.22485207,31.33101045,109,55.56,4.41,81.67,0
15/03/2019 8:27,31.70857988,29.70034843,107,54.93,4.16,77.95,0
15/03/2019 8:28,33.21005917,29.83972125,115,54.97,4.78,81.64,0
15/03/2019 8:29,31.81213018,30.04181185,107,53.26,4.69,78.2,0
15/03/2019 8:30,32.67011834,30.91986063,108,54.85,4.51,80.31,0
15/03/2019 8:31,33.08431953,29.70034843,102,52.27,4.07,81.33,0
15/03/2019 8:32,31.70857988,30.92682927,101,52.51,4.19,77.95,0
15/03/2019 8:33,33.15828402,29.27526132,97,53.26,4.22,81.51,0
15/03/2019 8:34,31.10207101,29.63763066,102,53.86,4.53,76.45,0
15/03/2019 8:35,31.93786982,30.06968641,108,53.2,4.62,78.51,0
15/03/2019 8:36,32.75147929,29.83275261,110,53.28,4.46,80.51,0
15/03/2019 8:37,32.86982249,30.21602787,111,55.45,4.53,80.8,0
15/03/2019 8:38,32.74408284,29.86759582,106,55.99,4.18,80.49,0
15/03/2019 8:39,31.73816568,31.19860627,108,54.23,4.49,78.02,0
15/03/2019 8:40,31.1316568,28.26480836,104,54.41,4.31,76.53,0
15/03/2019 8:41,30.27366864,29.23344948,105,47.56,4.06,76.27,0
15/03/2019 8:42,30.11094675,28.85017422,98,46.79,3.44,75.27,0
15/03/2019 8:43,31.69378698,30.18118467,89,51.19,3.69,78.75,0
15/03/2019 8:44,30.34023669,27.90940767,101,55.24,3.22,72.82,0
15/03/2019 8:45,32.27810651,30.34146341,96,54.81,3.2,79.16,0
15/03/2019 8:46,31.2204142,29.17770035,107,53.97,3.9,76.13,0
15/03/2019 8:47,30.16272189,28.56445993,104,49.97,3.35,74.53,0
15/03/2019 8:48,31.02071006,28.3554007,94,50.71,3.14,73.98,0
15/03/2019 8:49,31.21301775,28.88501742,94,46.82,3.35,75.36,0
15/03/2019 8:50,30.19230769,29.12891986,103,45.84,3.71,76,0
15/03/2019 8:51,31.61242604,29.60278746,95,48.92,3.08,77.24,0
15/03/2019 8:52,31.95266272,30.54355401,91,48.8,3.18,79.69,0
15/03/2019 8:53,32.27810651,28.02090592,101,52.91,3.58,73.11,0
15/03/2019 8:54,32.44822485,29.57491289,93,53.65,3.11,77.16,0
15/03/2019 8:55,31.93047337,29.65853659,108,54.24,3.66,77.38,0
15/03/2019 8:56,30.57692308,29.51219512,100,48.41,3.74,77,0
15/03/2019 8:57,29.67455621,28.18815331,87,51.17,3.01,73.55,0
15/03/2019 8:58,30.41420118,28.1184669,94,55.22,3.08,73.36,0
15/03/2019 8:59,31.67159763,28.16027875,87,55.81,3.17,73.47,0
15/03/2019 9:00,31.56065089,30.52264808,87,50.22,3.34,79.64,0
15/03/2019 9:01,30.1183432,29.43554007,89,51.55,3.38,76.8,0
15/03/2019 9:02,32.3816568,29.96515679,94,47.29,3.76,78.18,0
15/03/2019 9:03,31.89349112,28.18815331,109,50.69,3.45,73.55,0
15/03/2019 9:04,29.80769231,28.44599303,103,53.44,3.35,74.22,0
15/03/2019 9:05,31.60502959,30.36933798,95,51.27,3.88,79.24,0
15/03/2019 9:06,32.00443787,29.32404181,98,52.7,3.26,76.51,0
15/03/2019 9:07,31.59023669,30.64808362,95,49.59,3.25,79.96,0
15/03/2019 9:08,31.02071006,29.66550523,85,51.16,3,77.4,0
15/03/2019 9:09,32.28550296,29.55400697,95,50.94,3.29,77.11,0
15/03/2019 9:10,32.05621302,30.25087108,84,52.29,2.78,78.93,0
15/03/2019 9:11,29.80769231,28.38327526,81,54.81,2.94,74.05,0
15/03/2019 9:12,31.61242604,28.32752613,87,55.35,3.34,73.91,0
15/03/2019 9:13,30.74704142,29.10801394,92,51.4,2.96,75.95,0
15/03/2019 9:14,31.04289941,29.6445993,105,46.82,4.15,77.35,0
15/03/2019 9:15,30.34023669,27.88850174,93,51.39,3.7,72.76,0
15/03/2019 9:16,32.50739645,30.27874564,98,55.11,3.56,79,0
15/03/2019 9:17,31.45710059,28.20905923,88,48.13,3.5,73.6,0
15/03/2019 9:18,31.61982249,30.43205575,101,51.6,3.49,79.4,0
15/03/2019 9:19,30.41420118,29.2195122,91,53.18,3.29,76.24,0
15/03/2019 9:20,30.77662722,29.4912892,98,49.59,3.95,76.95,0
15/03/2019 9:21,31.98964497,28.17421603,87,55.42,3.12,73.51,0
15/03/2019 9:22,30.18491124,28.37630662,87,46.62,3.6,74.04,0
15/03/2019 9:23,31.74556213,28.04878049,97,55.48,3.54,73.18,0
15/03/2019 9:24,31.05769231,29.11498258,91,54.63,3.42,75.96,0
15/03/2019 9:25,30.28846154,28.34843206,105,53.16,3.69,73.96,0
15/03/2019 9:26,31.12426036,28.56445993,90,47.2,3.36,74.53,0
15/03/2019 9:27,29.8816568,29.10801394,87,50.75,2.82,75.95,0
15/03/2019 9:28,30.48076923,28.87804878,90,46.43,2.92,75.35,0
15/03/2019 9:29,30.0739645,29.70034843,88,55.52,2.96,77.49,0
15/03/2019 9:30,29.73372781,29.04529617,93,52.32,3,75.78,0
15/03/2019 9:31,29.9260355,29.02439024,99,49.19,3.74,75.73,0
15/03/2019 9:32,30.28846154,29.2543554,100,45.12,3.24,76.33,0
15/03/2019 9:33,31.2647929,29.50522648,97,52.29,3.49,76.98,0
15/03/2019 9:34,32.27810651,30.4738676,96,48.54,3.56,79.51,0
15/03/2019 9:35,31.63461538,30.04181185,110,55.3,3.5,78.38,0
15/03/2019 9:36,31.52366864,28.65505226,92,54.58,3.58,74.76,0
15/03/2019 9:37,30.37721893,28.65505226,103,50.33,3.75,74.76,0
15/03/2019 9:38,31.27218935,30.34146341,97,53.7,3.25,79.16,0
15/03/2019 9:39,31.10207101,29.94425087,90,46.31,3.29,78.13,0
15/03/2019 9:40,30,28.9825784,92,47.57,3.38,75.62,0
15/03/2019 9:41,32.28550296,30.09756098,85,54.61,3.3,78.53,0
15/03/2019 9:42,30.69526627,28.16027875,103,53.12,3.96,73.47,0
15/03/2019 9:43,31.25,27.95818815,100,48.68,3.41,72.95,0
